plot	region	condition	tx	subplot	txfull	stem.num	height	n.leaves	n.mines	n.mined.leaves	n.fruits
54	C	SA	MOCK	54_A	SA_MOCK	B4	30	12	1	1	3
54	C	SA	MOCK	54_A	SA_MOCK	C1	16	9	0	0	0
54	C	SA	MOCK	54_A	SA_MOCK	C2	25	13	1	1	5
54	C	SA	MOCK	54_A	SA_MOCK	C3	26	10	0	0	5
54	C	SA	MOCK	54_A	SA_MOCK	C4	17	6	0	0	0
54	C	SA	MOCK	54_A	SA_MOCK	D1	23	10	0	0	6
54	C	SA	MOCK	54_A	SA_MOCK	D2	25	14	1	1	6
54	C	SA	MOCK	54_A	SA_MOCK	D3	19	9	0	0	3
54	C	SA	MOCK	54_A	SA_MOCK	D4	27	10	0	0	8
55	C	CTR	TX	55_B	CTR_TX	A1	37	13	0	0	11
55	C	CTR	TX	55_B	CTR_TX	A2	34	13	0	0	5
55	C	CTR	TX	55_B	CTR_TX	A3	25	11	0	0	0
55	C	CTR	TX	55_B	CTR_TX	A4	32	13	0	0	4
55	C	CTR	TX	55_B	CTR_TX	B1	35	10	0	0	14
55	C	CTR	TX	55_B	CTR_TX	B2	35	10	0	0	16
55	C	CTR	TX	55_B	CTR_TX	B3	28	10	1	1	4
55	C	CTR	TX	55_B	CTR_TX	B4	33	11	1	1	7
55	C	CTR	TX	55_B	CTR_TX	C1	34	11	0	0	10
55	C	CTR	TX	55_B	CTR_TX	C2	33	11	0	0	12
55	C	CTR	TX	55_B	CTR_TX	C3	32	13	0	0	11
55	C	CTR	TX	55_B	CTR_TX	C4	30	14	0	0	2
55	C	CTR	TX	55_B	CTR_TX	D1	34	12	0	0	5
55	C	CTR	TX	55_B	CTR_TX	D2	35	11	0	0	5
55	C	CTR	TX	55_B	CTR_TX	D3	38	16	1	0	11
55	C	CTR	TX	55_B	CTR_TX	D4	23	12	0	0	0
55	C	CTR	MOCK	55_A	CTR_MOCK	A1	37	14	0	0	8
55	C	CTR	MOCK	55_A	CTR_MOCK	A2	45	12	2	2	16
55	C	CTR	MOCK	55_A	CTR_MOCK	A3	34	14	0	0	0
55	C	CTR	MOCK	55_A	CTR_MOCK	A4	37	13	2	2	7
55	C	CTR	MOCK	55_A	CTR_MOCK	B1	32	11	0	0	9
55	C	CTR	MOCK	55_A	CTR_MOCK	B2	27	11	0	0	1
55	C	CTR	MOCK	55_A	CTR_MOCK	B3	29	11	0	0	5
55	C	CTR	MOCK	55_A	CTR_MOCK	B4	40	12	0	0	20
55	C	CTR	MOCK	55_A	CTR_MOCK	C1	37	10	0	0	10
55	C	CTR	MOCK	55_A	CTR_MOCK	C2	38	12	0	0	8
55	C	CTR	MOCK	55_A	CTR_MOCK	C3	40	10	0	0	15
55	C	CTR	MOCK	55_A	CTR_MOCK	C4	34	12	0	0	1
55	C	CTR	MOCK	55_A	CTR_MOCK	D1	42	13	1	1	11
55	C	CTR	MOCK	55_A	CTR_MOCK	D2	36	12	0	0	3
55	C	CTR	MOCK	55_A	CTR_MOCK	D3	37	13	0	0	10
55	C	CTR	MOCK	55_A	CTR_MOCK	D4	32	11	0	0	0
56	C	SA	TX	56_B	SA_TX	A1	23	9	1	1	20
56	C	SA	TX	56_B	SA_TX	A2	34	11	0	0	14
56	C	SA	TX	56_B	SA_TX	A3	27	13	0	0	3
56	C	SA	TX	56_B	SA_TX	A4	30	10	0	0	6
56	C	SA	TX	56_B	SA_TX	B1	40	11	0	0	22
56	C	SA	TX	56_B	SA_TX	B2	33	14	0	1	10
56	C	SA	TX	56_B	SA_TX	B3	37	12	0	0	19
56	C	SA	TX	56_B	SA_TX	B4	40	9	1	1	12
56	C	SA	TX	56_B	SA_TX	C1	30	7	0	0	12
56	C	SA	TX	56_B	SA_TX	C2	24	10	1	1	0
56	C	SA	TX	56_B	SA_TX	C3	40	11	6	6	20
56	C	SA	TX	56_B	SA_TX	C4	37	10	6	6	12
56	C	SA	TX	56_B	SA_TX	D1	34	12	0	0	18
56	C	SA	TX	56_B	SA_TX	D2	21	9	2	2	0
56	C	SA	TX	56_B	SA_TX	D3	36	16	7	7	12
56	C	SA	TX	56_B	SA_TX	D4	34	9	2	2	11
56	C	SA	MOCK	56_A	SA_MOCK	A1	30	19	0	0	0
56	C	SA	MOCK	56_A	SA_MOCK	A2	28	15	3	3	2
56	C	SA	MOCK	56_A	SA_MOCK	A3	30	13	2	2	12
56	C	SA	MOCK	56_A	SA_MOCK	A4	41	11	0	0	13
56	C	SA	MOCK	56_A	SA_MOCK	B1	20	10	1	1	0
56	C	SA	MOCK	56_A	SA_MOCK	B2	23	8	0	0	0
56	C	SA	MOCK	56_A	SA_MOCK	B3	35	13	2	2	12
56	C	SA	MOCK	56_A	SA_MOCK	B4	21	8	1	1	0
56	C	SA	MOCK	56_A	SA_MOCK	C1	29	14	0	0	5
56	C	SA	MOCK	56_A	SA_MOCK	C2	29	10	1	1	10
56	C	SA	MOCK	56_A	SA_MOCK	C3	30	12	1	1	10
56	C	SA	MOCK	56_A	SA_MOCK	C4	34	11	1	1	6
56	C	SA	MOCK	56_A	SA_MOCK	D1	30	11	0	0	12
56	C	SA	MOCK	56_A	SA_MOCK	D2	27	15	0	0	2
56	C	SA	MOCK	56_A	SA_MOCK	D3	26	13	0	0	0
56	C	SA	MOCK	56_A	SA_MOCK	D4	32	13	0	0	5
57	C	CTR	TX	57_B	CTR_TX	A1	34	4	0	0	1
57	C	CTR	TX	57_B	CTR_TX	A2	36	8	0	0	2
57	C	CTR	TX	57_B	CTR_TX	A3	34	4	0	0	2
57	C	CTR	TX	57_B	CTR_TX	A4	37	6	0	0	13
57	C	CTR	TX	57_B	CTR_TX	B1	48	5	0	0	21
57	C	CTR	TX	57_B	CTR_TX	B2	38	7	0	0	10
57	C	CTR	TX	57_B	CTR_TX	B3	41	6	0	0	19
57	C	CTR	TX	57_B	CTR_TX	B4	35	10	0	0	4
57	C	CTR	TX	57_B	CTR_TX	C1	41	5	0	0	20
57	C	CTR	TX	57_B	CTR_TX	C2	38	5	0	0	15
57	C	CTR	TX	57_B	CTR_TX	C3	38	6	0	0	3
57	C	CTR	TX	57_B	CTR_TX	C4	47	5	0	0	16
57	C	CTR	TX	57_B	CTR_TX	D1	30	8	0	0	0
57	C	CTR	TX	57_B	CTR_TX	D2	33	5	0	0	4
57	C	CTR	TX	57_B	CTR_TX	D3	40	6	0	0	9
57	C	CTR	TX	57_B	CTR_TX	D4	38	8	0	0	2
57	C	CTR	MOCK	57_A	CTR_MOCK	A1	36	7	0	0	6
57	C	CTR	MOCK	57_A	CTR_MOCK	A2	38	8	0	0	11
57	C	CTR	MOCK	57_A	CTR_MOCK	A3	32	8	0	0	0
57	C	CTR	MOCK	57_A	CTR_MOCK	A4	38	8	0	0	5
57	C	CTR	MOCK	57_A	CTR_MOCK	B1	35	5	0	0	2
57	C	CTR	MOCK	57_A	CTR_MOCK	B2	41	7	0	0	11
57	C	CTR	MOCK	57_A	CTR_MOCK	B3	46	7	0	0	17
57	C	CTR	MOCK	57_A	CTR_MOCK	B4	39	7	0	0	6
57	C	CTR	MOCK	57_A	CTR_MOCK	C1	42	8	0	0	9
57	C	CTR	MOCK	57_A	CTR_MOCK	C2	38	10	0	0	7
57	C	CTR	MOCK	57_A	CTR_MOCK	C3	39	6	0	0	9
57	C	CTR	MOCK	57_A	CTR_MOCK	C4	35	6	1	1	2
57	C	CTR	MOCK	57_A	CTR_MOCK	D1	30	6	0	0	0
57	C	CTR	MOCK	57_A	CTR_MOCK	D2	42	7	0	0	20
57	C	CTR	MOCK	57_A	CTR_MOCK	D3	35	5	0	0	4
57	C	CTR	MOCK	57_A	CTR_MOCK	D4	33	8	0	0	2
58	C	CTR	TX	58_B	CTR_TX	A1	28	12	6	6	0
58	C	CTR	TX	58_B	CTR_TX	A2	33	12	6	4	0
58	C	CTR	TX	58_B	CTR_TX	A3	35	13	5	5	10
58	C	CTR	TX	58_B	CTR_TX	A4	33	15	3	7	0
58	C	CTR	TX	58_B	CTR_TX	B1	42	13	3	3	15
58	C	CTR	TX	58_B	CTR_TX	B2	37	11	4	4	17
58	C	CTR	TX	58_B	CTR_TX	B3	33	9	4	4	12
58	C	CTR	TX	58_B	CTR_TX	B4	38	11	6	5	13
58	C	CTR	TX	58_B	CTR_TX	C1	40	11	2	2	11
58	C	CTR	TX	58_B	CTR_TX	C2	44	11	1	1	13
58	C	CTR	TX	58_B	CTR_TX	C3	22	7	3	3	0
58	C	CTR	TX	58_B	CTR_TX	C4	42	13	1	1	11
58	C	CTR	TX	58_B	CTR_TX	D1	31	12	3	3	0
58	C	CTR	TX	58_B	CTR_TX	D2	40	14	1	1	9
58	C	CTR	TX	58_B	CTR_TX	D3	38	12	1	1	8
58	C	CTR	TX	58_B	CTR_TX	D4	36	12	1	1	13
58	C	CTR	MOCK	58_A	CTR_MOCK	A1	36	13	0	0	4
58	C	CTR	MOCK	58_A	CTR_MOCK	A2	32	10	2	2	0
58	C	CTR	MOCK	58_A	CTR_MOCK	A3	30	7	3	3	0
58	C	CTR	MOCK	58_A	CTR_MOCK	A4	39	16	5	5	2
58	C	CTR	MOCK	58_A	CTR_MOCK	B1	32	9	3	3	8
58	C	CTR	MOCK	58_A	CTR_MOCK	B2	36	10	2	2	8
58	C	CTR	MOCK	58_A	CTR_MOCK	B3	26	10	5	5	8
58	C	CTR	MOCK	58_A	CTR_MOCK	B4	36	10	2	2	11
58	C	CTR	MOCK	58_A	CTR_MOCK	C1	34	13	2	2	13
58	C	CTR	MOCK	58_A	CTR_MOCK	C2	25	10	0	0	2
58	C	CTR	MOCK	58_A	CTR_MOCK	C3	34	9	1	1	15
58	C	CTR	MOCK	58_A	CTR_MOCK	C4	30	10	0	0	8
58	C	CTR	MOCK	58_A	CTR_MOCK	D1	36	11	1	1	6
58	C	CTR	MOCK	58_A	CTR_MOCK	D2	39	12	3	2	11
58	C	CTR	MOCK	58_A	CTR_MOCK	D3	29	10	1	1	0
58	C	CTR	MOCK	58_A	CTR_MOCK	D4	37	12	1	1	7
58b	C	CTR	TX	58b_B	CTR_TX	A1	38	12	1	1	6
58b	C	CTR	TX	58b_B	CTR_TX	A2	40	11	1	1	11
58b	C	CTR	TX	58b_B	CTR_TX	A3	40	12	2	2	12
58b	C	CTR	TX	58b_B	CTR_TX	A4	38	9	0	0	8
58b	C	CTR	TX	58b_B	CTR_TX	B1	42	12	1	1	10
58b	C	CTR	TX	58b_B	CTR_TX	B2	35	10	0	0	5
58b	C	CTR	TX	58b_B	CTR_TX	B3	39	10	0	0	15
58b	C	CTR	TX	58b_B	CTR_TX	B4	23	10	0	0	0
58b	C	CTR	TX	58b_B	CTR_TX	C1	40	12	1	1	10
58b	C	CTR	TX	58b_B	CTR_TX	C2	30	12	3	3	0
58b	C	CTR	TX	58b_B	CTR_TX	C3	43	11	0	0	13
58b	C	CTR	TX	58b_B	CTR_TX	C4	39	11	2	2	9
58b	C	CTR	TX	58b_B	CTR_TX	D1	35	10	2	2	6
58b	C	CTR	TX	58b_B	CTR_TX	D2	43	11	4	4	14
58b	C	CTR	TX	58b_B	CTR_TX	D3	35	10	4	4	1
58b	C	CTR	TX	58b_B	CTR_TX	D4	32	10	0	0	0
58b	C	CTR	MOCK	58b_A	CTR_MOCK	A1	31	9	3	3	0
58b	C	CTR	MOCK	58b_A	CTR_MOCK	A2	40	14	3	3	2
58b	C	CTR	MOCK	58b_A	CTR_MOCK	A3	33	8	3	3	0
58b	C	CTR	MOCK	58b_A	CTR_MOCK	A4	39	11	3	3	8
58b	C	CTR	MOCK	58b_A	CTR_MOCK	B1	35	7	3	3	7
58b	C	CTR	MOCK	58b_A	CTR_MOCK	B2	35	9	2	2	8
58b	C	CTR	MOCK	58b_A	CTR_MOCK	B3	47	12	5	5	16
58b	C	CTR	MOCK	58b_A	CTR_MOCK	B4	26	10	6	6	0
58b	C	CTR	MOCK	58b_A	CTR_MOCK	C1	38	12	2	2	9
58b	C	CTR	MOCK	58b_A	CTR_MOCK	C2	30	9	0	0	2
58b	C	CTR	MOCK	58b_A	CTR_MOCK	C3	20	10	1	1	0
58b	C	CTR	MOCK	58b_A	CTR_MOCK	C4	28	11	1	1	0
58b	C	CTR	MOCK	58b_A	CTR_MOCK	D1	38	11	2	2	11
58b	C	CTR	MOCK	58b_A	CTR_MOCK	D2	29	10	3	3	0
58b	C	CTR	MOCK	58b_A	CTR_MOCK	D3	23	10	3	3	0
58b	C	CTR	MOCK	58b_A	CTR_MOCK	D4	35	11	0	0	5
59	C	JA	TX	59_B	JA_TX	A1	37	8	3	3	10
59	C	JA	TX	59_B	JA_TX	A2	42	12	5	5	8
59	C	JA	TX	59_B	JA_TX	A3	33	10	0	0	7
59	C	JA	TX	59_B	JA_TX	A4	32	13	1	1	6
59	C	JA	TX	59_B	JA_TX	B1	35	12	1	1	8
59	C	JA	TX	59_B	JA_TX	B2	25	9	3	3	0
59	C	JA	TX	59_B	JA_TX	B3	17	4	0	0	0
59	C	JA	TX	59_B	JA_TX	B4	37	10	0	0	7
59	C	JA	TX	59_B	JA_TX	C1	26	9	0	0	1
59	C	JA	TX	59_B	JA_TX	C2	32	11	7	7	3
59	C	JA	TX	59_B	JA_TX	C3	44	14	1	1	12
59	C	JA	TX	59_B	JA_TX	C4	35	10	2	2	6
59	C	JA	TX	59_B	JA_TX	D1	30	12	1	1	0
59	C	JA	TX	59_B	JA_TX	D2	40	10	2	2	6
59	C	JA	TX	59_B	JA_TX	D3	37	10	1	1	1
59	C	JA	TX	59_B	JA_TX	D4	25	9	1	1	0
59	C	JA	MOCK	59_A	JA_MOCK	A1	21	3	2	1	0
59	C	JA	MOCK	59_A	JA_MOCK	A2	36	12	2	2	5
59	C	JA	MOCK	59_A	JA_MOCK	A3	34	9	4	2	0
59	C	JA	MOCK	59_A	JA_MOCK	A4	37	10	0	0	7
59	C	JA	MOCK	59_A	JA_MOCK	B1	25	8	0	0	0
59	C	JA	MOCK	59_A	JA_MOCK	B2	28	8	0	0	0
59	C	JA	MOCK	59_A	JA_MOCK	B3	24	4	1	1	0
59	C	JA	MOCK	59_A	JA_MOCK	B4	31	6	0	0	0
59	C	JA	MOCK	59_A	JA_MOCK	C1	22	6	0	0	0
59	C	JA	MOCK	59_A	JA_MOCK	C2	36	11	0	0	5
59	C	JA	MOCK	59_A	JA_MOCK	C3	40	9	2	2	7
59	C	JA	MOCK	59_A	JA_MOCK	C4	42	14	1	1	7
59	C	JA	MOCK	59_A	JA_MOCK	D1	32	13	1	1	2
59	C	JA	MOCK	59_A	JA_MOCK	D2	26	11	0	0	0
59	C	JA	MOCK	59_A	JA_MOCK	D3	26	9	1	1	0
59	C	JA	MOCK	59_A	JA_MOCK	D4	30	10	2	2	0
60	C	SA	TX	60_B	SA_TX	A1	30	11	2	2	1
60	C	SA	TX	60_B	SA_TX	A2	24	14	2	2	0
60	C	SA	TX	60_B	SA_TX	A3	25	10	3	3	0
60	C	SA	TX	60_B	SA_TX	A4	31	9	2	2	0
60	C	SA	TX	60_B	SA_TX	B1	30	10	0	0	1
60	C	SA	TX	60_B	SA_TX	B2	25	16	2	2	0
60	C	SA	TX	60_B	SA_TX	B3	29	15	2	2	7
60	C	SA	TX	60_B	SA_TX	B4	22	10	0	0	0
60	C	SA	TX	60_B	SA_TX	C1	27	11	2	2	3
60	C	SA	TX	60_B	SA_TX	C2	30	9	1	1	1
60	C	SA	TX	60_B	SA_TX	C3	35	11	5	5	1
60	C	SA	TX	60_B	SA_TX	C4	28	10	4	4	0
60	C	SA	TX	60_B	SA_TX	D1	30	13	1	1	9
60	C	SA	TX	60_B	SA_TX	D2	26	8	0	0	0
60	C	SA	TX	60_B	SA_TX	D3	24	13	0	0	0
60	C	SA	TX	60_B	SA_TX	D4	26	11	0	0	0
60	C	SA	MOCK	60_A	SA_MOCK	A1	39	10	6	6	7
60	C	SA	MOCK	60_A	SA_MOCK	A2	30	10	3	3	0
60	C	SA	MOCK	60_A	SA_MOCK	A3	42	12	4	4	15
60	C	SA	MOCK	60_A	SA_MOCK	A4	40	11	5	5	13
60	C	SA	MOCK	60_A	SA_MOCK	B1	30	12	6	6	2
60	C	SA	MOCK	60_A	SA_MOCK	B2	26	11	5	4	0
60	C	SA	MOCK	60_A	SA_MOCK	B3	33	10	7	7	5
60	C	SA	MOCK	60_A	SA_MOCK	B4	20	10	5	5	0
60	C	SA	MOCK	60_A	SA_MOCK	C1	23	7	1	1	0
60	C	SA	MOCK	60_A	SA_MOCK	C2	39	11	5	4	6
60	C	SA	MOCK	60_A	SA_MOCK	C3	22	9	2	2	0
60	C	SA	MOCK	60_A	SA_MOCK	C4	34	13	9	7	10
60	C	SA	MOCK	60_A	SA_MOCK	D1	42	12	3	2	11
60	C	SA	MOCK	60_A	SA_MOCK	D2	35	11	4	4	4
60	C	SA	MOCK	60_A	SA_MOCK	D3	39	9	6	6	6
60	C	SA	MOCK	60_A	SA_MOCK	D4	29	10	3	3	3
