plot	region	date	time	who	condition	tx	subplot	txfull	plant	height	n.leaves	n.mines	mined.leaves	yellow.leaves	n.mined.leaves	n.yellow.leaves	n.fruits	mined.leaf.rem	umined.leaf.rem	n.larvae	n.pupae	galls?	small mines?	other.notes
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	A3	44	7	0	NA	NA	0	0	7			0	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	A4	60	6	1	5	1	1	1	20	1	4	1	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	B1	50	13	0	NA	"1,2,3,5,6,8"	0	6	27			0	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	B2	38	6	1	2	2	1	1	6	1	3	0	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	B3	44	9	2	"1,2"	"1,2,3"	2	3	12			0	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	B4	43	9	1	5	"1,2,3,4,8,9"	1	6	9			1	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	C1	39	9	3	"2,7,9"	"1,2,3,4,5,8"	3	6	2	3	6	0	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	C2	52	19	0	NA	"1,2,3,4,5,6,7,8"	0	8	18			0	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	C3	47	12	5	"2,3,4,5,10"	"1,2,3,5,6"	5	5	14			0	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	C4	37	9	0	NA	"1,2,3,5"	0	4	0			0	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	D1	41	10	1	5	"1,2,3"	1	3	3	1	9	0	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	D2	46	9	2	"2,3"	"1,2,3,4"	2	4	11			0	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	D3	45	10	2	"3,7"	"1,2,3,4,7"	2	5	15			0	0			
35	B	16-Aug	14:34	KC & NA	MOCK	zm	35_A	MOCK_zm	D4	39	7	1	2	"1,2,3"	1	3	0			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	A1	15	3	0	NA	NA	0	0	0			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	A2	34	7	0	NA	1	0	1	9			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	A3	36	9	0	NA	4	0	1	6			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	A4	35	7	1	2	"2,3"	1	2	4	1	1	0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	B1	31	8	0	NA	2	0	1	0			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	B2	27	5	0	NA	NA	0	0	2			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	B3	30	10	1	2	"1,2,3"	1	3	1	1	8	0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	B4	33	8	0	NA	1	0	1	6			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	C1	30	9	1	1	NA	1	0	4	1	1	0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	C2	23	7	0	NA	NA	0	0	0			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	C3	25	7	0	NA	"1,2"	0	2	4			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	C4	34	7	0	NA	NA	0	0	5			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	D1	16	5	0	NA	1	0	1	0			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	D2	19	7	0	NA	1	0	1	0			0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	D3	35	9	1	7	1	1	1	13	1	1	0	0			
36	B	16-Aug	14:04	KC & NA	JA	tx	36_B	JA_tx	D4	32	9	0	NA	"1,2,3,4,5,6"	0	6	5			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	A1	34	9	0	NA	"1,6"	0	2	2			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	A2	30	7	0	NA	1	0	1	0			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	A3	35	7	0	NA	6	0	1	1			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	A4	35	7	2	"2,3"	"1,2"	2	2	3	2	4	0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	B1	20	8	0	NA	2	0	1	0			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	B2	32	11	0	NA	"1,2"	0	2	4			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	B3	34	10	1	2	"2,6"	1	2	4	1	5	0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	B4	28	8	0	NA	NA	0	0	1			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	C1	27	11	1	5	"1,3"	1	2	0	1	9	0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	C2	31	11	0	NA	"1,2,11"	0	3	6			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	C3	31	7	0	NA	"1,2"	0	2	7			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	C4	27	9	0	NA	"1,2,5"	0	3	2			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	D1	37	7	0	NA	NA	0	0	1	1	6	0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	D2	40	10	2	"4,5"	"1,4,5"	2	3	4			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	D3	35	9	0	NA	2	0	1	3			0	0			
36	B	16-Aug	14:04	KC & NA	JA	zm	36_A	JA_zm	D4	27	7	0	NA	4	0	1	0			0	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	A1	62	6	4	"3,4,5,6"	"1,2,3"	4	3	11			0	1			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	A2	60	5	4	"2,3,4,5"	"1,2"	4	2	6			0	1			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	A3	60	7	4	"4,5,6,7"	"1,2,3,4,5"	4	5	10			1	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	A4	55	7	5	"3,4,5,6,7"	"1,2,3,4"	5	4	5	1	NA	2	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	B1	60	6	4	"2,4,5,6"	"1,2,3,5"	4	4	9			1	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	B2	54	6	5	"2,3,4,5,6"	"1,2,3,4"	5	4	5			1	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	B3	54	5	4	"2,3,4,5"	"1,2,3,4"	4	4	3			0	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	B4	50	9	8	"2,3,4,5,6,7,8,9"	"1,2,3,4"	8	4	7	5	NA	1	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	C1	60	6	5	"2,3,4,5,6"	"1,2,3"	5	3	11			0	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	C2	62	8	6	"2,3,4,5,6,7"	"1,2"	6	2	10	5	1	0	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	C3	66	8	7	"2,3,4,5,6,7,8"	"1,2,3,4"	7	4	25			1	1			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	C4	61	11	8	"2,3,4,5,6,8,10,11"	"1,2"	8	2	7			3	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	D1	67	10	5	"1,2,3,4,5"	"1,2"	5	2	14	3	4	1	1			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	D2	46	7	1	4	"1,2"	1	2	1			0	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	D3	53	7	5	"2,3,4,5,6,7"	"1,2,3"	6	3	0			3	0			
37	B	16-Aug	14:41	AK & PTH	SA	tx	37_B	SA_tx	D4	50	6	4	"3,4,5,6"	"1,2,3"	4	3	3			2	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	A1	46	8	4	"1,3,4,5"	"1,2,3"	4	3	0	3	2	0	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	A2	63	7	4	"1,2,3,4"	"1,2,3"	4	3	0			2	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	A3	60	10	5	"3,4,5,6,7"	"1,2,3,5,6"	5	5	0			3	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	A4	69	10	4	"2,3,4,5"	"1,2,3,4,5"	4	5	0			0	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	B1	62	10	5	"3,4,5,6,7"	"1,2,3,4,5,6,7"	5	7	0	3	2	0	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	B2	62	10	2	"3,6"	"3,5"	2	2	0			1	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	B3	63	11	2	"3,4"	"1,2,3,5,6"	2	5	0			1	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	B4	58	9	5	"1,2,4,5,7"	"1,2"	5	2	2			1	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	C1	64	11	3	"6,7,10"	"1,2,5"	3	3	3	3	6	3	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	C2	61	10	9	"2,3,4,5,6,7,8,9,10"	"1,2,3,4,5"	9	5	0			8	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	C3	43	9	3	"5,7,9"	"1,2,3,4"	3	4	0			2	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	C4	69	13	10	"3,4,5,6,7,8,9,10,11,12,13"	"1,2,3,4,5"	11	5	5			4	1			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	D1	65	6	4	"2,3,4,5"	"1,2,3"	4	3	5	3	1	0	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	D2	69	7	5	"2,3,4,5,6"	"1,2,3"	5	3	25			2	0			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	D3	68	10	9	"2,3,4,5,6,7,8,9,10"	"1,3,4,6"	9	4	7			6	1			
37	B	16-Aug	14:41	AK & PTH	SA	zm	37_A	SA_zm	D4	69	8	5	"3,4,5,6,8"	"1,2,3"	5	3	16			2	0			
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	A1	37	10	2	"6,7"	"1,2,3,4,5,6"	2	6	0	2	1	1	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	A2	48	8	3	"4,5,6"	"1,2,3,4"	3	4	14			2	3			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	A3	47	13	9	"3,4,5,6,7,8,10,12"	"1,2,3,4"	8	4	6			0	3			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	A4	49	10	6	"3,4,5,7,8,9"	"1,2,3,4"	6	4	8			0	1			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	B1	46	5	3	"3,4,5"	"1,2"	3	2	14			0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	B2	46	5	3	"3,4,5"	"1,2,3,4"	3	4	13			0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	B3	51	6	1	4	"1,2,3"	1	3	15	1	1	0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	B4	42	9	2	"2,3"	"1,2,3"	2	3	2			0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	C1	38	10	3	"3,5,7"	1	3	1	0	1	4	0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	C2	49	10	2	"4,10"	"1,2,3,4,6,7"	2	6	12			0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	C3	47	10	4	"2,3,4,9"	"1,2,3,4,6,8,10,11"	4	8	8			0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	C4	45	8	5	"1,3,4,6,8"	1	5	1	12			0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	D1	47	13	6	"3,5,6,9,10,11"	"1,2,3,4,5,7"	6	6	13	4	1	0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	D2	39	8	5	"2,5,6,7,8"	"1,3"	5	2	0			0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	D3	46	8	3	"2,3,4"	"1,2,3,5,7"	3	5	10			0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	tx	38_B	JA_tx	D4	47	10	4	"2,3,5,8"	"1,2,3,5,6"	4	5	6			0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	A1	45	8	5	"2,3,4,5,7"	"1,2,3"	5	3	7	4	1	0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	A2	35	9	5	"2,4,5,6,7"	"1,2,4,5,6"	5	5	0			0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	A3	45	5	3	"3,4,5"	"1,2,3,4,5"	3	5	16			0	1			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	A4	36	11	7	"2,3,4,5,6,8,9"	"1,2,3,4,5,7"	7	6	7			2	1			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	B1	48	7	7	"1,2,3,4,5,6,7"	"1,2,3,5"	7	4	7			6	1			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	B2	54	12	11	"2,3,4,5,6,7,8,9,10,11,12"	"1,2,3,4,5"	11	5	11			1	4			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	B3	41	5	4	"1,2,3,4"	1	4	1	2			5	5			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	B4	55	10	8	"1,2,3,4,5,6,7,9"	"1,2,3,5,6,7"	8	6	8	2	NA	2	2			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	C1	46	5	4	"2,3,4,5"	"1,2"	4	2	12			0	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	C2	49	14	11	"2,3,4,5,6,7,8,9,10,11,12"	"1,2"	11	2	7	1	2	4	2			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	C3	45	9	7	"3,4,5,6,7,8,9"	"1,2"	7	2	4			6	3			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	C4	50	5	3	"3,4,5"	"1,2"	3	2	16			1	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	D1	40	8	6	"2,3,4,6,7,8"	"1,2,3"	6	3	2	6	1	1	1			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	D2	45	10	6	"2,3,4,5,7,9"	"1,4"	6	2	0			1	0			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	D3	39	7	5	"1,2,4,5,7"	2	5	1	2			1	1			RATHER TRAMPLED AND PRETTY COMPROMISED
38	B	16-Aug	14:03	AK & PTH	JA	zm	38_A	JA_zm	D4	47	8	6	"3,4,5,6,7,8"	"1,2,5"	6	3	3			2	1			RATHER TRAMPLED AND PRETTY COMPROMISED
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	A1	16	5	3	"3,4,5"	"1,2,3,4,5"	3	5	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	A2	20	6	2	"1,2"	"1,2,6"	2	3	0	2	1	0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	A3	37	7	1	2	"1,2"	1	2	1			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	A4	24	9	6	"2,3,4,5,6,7"	"1,2,3,4,6"	6	5	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	B1	16	8	4	"2,3,4,5"	"1,2,3"	4	3	0	3	1	0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	B2	41	6	1	2	NA	1	0	8			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	B3	40	8	2	"2,3"	2	2	1	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	B4	44	12	5	"1,2,3,4,6"	"1,2,3,4"	5	4	12			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	C1	27	7	2	"1,2"	"1,2"	2	2	0	1	1	0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	C2	21	7	1	1	"1,2,3"	1	3	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	C3	16	5	2	"3,4"	"2,3,4"	2	3	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	C4	34	10	1	4	"1,2,5"	1	3	8			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	D1	13	6	4	"1,2,3,4"	"1,2,3,6"	4	4	0	2	1	0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	D2	32	7	2	"1,2"	1	2	1	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	D3	30	7	1	6	"1,2,4,7"	1	4	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	tx	39_B	MOCK_tx	D4	22	7	0	NA	"1,2"	0	2	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	A1	18	9	5	"2,3,4,5,8"	"1,2,4"	5	3	0	5	2	0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	A2	23	8	3	"1,4,5"	"1,2,5"	3	3	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	A3	37	6	0	NA	"1,2,3"	0	3	4			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	A4	30	4	1	1	1	1	1	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	B1	17	5	1	2	"1,2"	1	2	0	1	2	0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	B2	30	8	3	"4,6,8"	"1,2"	3	2	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	B3	29	6	3	"2,3,6"	"1,3,4,6"	3	4	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	B4	36	9	4	"1,2,3,6"	"1,2,3"	4	3	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	C1	35	10	4	"1,4,6,7"	"1,2,3"	4	3	0	3	3	0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	C2	38	8	1	3	"1,2,3"	1	3	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	C3	43	8	2	"1,6"	"1,2,3"	2	3	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	C4	43	9	6	"1,2,3,6,7,8"	"1,2,3"	6	3	1			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	D1	28	8	3	"2,4,6"	1	3	1	0	1	4	0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	D2	40	10	3	"3,4,5"	"1,2,3,4,5"	3	5	2			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	D3	39	7	2	"1,2"	"1,2"	2	2	0			0	0			
39	B	16-Aug	13:16	KC & NA	MOCK	zm	39_A	MOCK_zm	D4	37	10	3	"3,4,5"	"1,2,3,4,5"	3	5	2			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	A1	32	7	0	NA	1	0	1	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	A2	40	9	0	NA	1	0	1	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	A3	41	10	0	NA	"1,2"	0	2	9			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	A4	35	12	1	4	1	1	1	7	1	4	0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	B1	41	10	0	NA	1	0	1	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	B2	30	11	0	NA	1	0	1	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	B3	21	5	0	NA	1	0	1	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	B4	40	14	1	11	"1,2,3"	1	3	9	1	11	0	0		1	
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	C1	36	7	0	NA	1	0	1	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	C2	29	8	0	NA	1	0	1	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	C3	40	11	0	NA	1	0	1	3			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	C4	24	6	1	1	1	1	1	0	1	4	0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	D1	40	16	0	NA	"1,2,3"	0	3	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	D2	46	17	0	NA	1	0	1	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	D3	40	7	0	NA	"1,3"	0	2	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	tx	40_B	SA_tx	D4	38	9	1	2	"1,2"	1	2	4	1	6	0	0		1	
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	A1	32	9	0	NA	NA	0	0	4			0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	A2	36	11	1	8	1	1	1	5	1	9	0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	A3	34	11	0	NA	1	0	1	5			0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	A4	28	12	0	NA	1	0	1	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	B1	17	10	2	"1,4"	"1,4"	2	2	0	1	4	0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	B2	36	18	0	NA	"1,2,3"	0	3	1			0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	B3	36	11	1	11	1	1	1	10			0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	B4	27	13	1	1	"1,2"	1	2	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	C1	23	10	1	8	"1,2,4"	1	3	0	1	2	0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	C2	34	12	0	NA	"1,2"	0	2	1			0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	C3	20	9	2	"1,3"	"1,3"	2	2	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	C4	33	13	2	"1,2"	"1,2,3,6"	2	4	4			0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	D1	35	10	0	NA	"1,2"	0	2	11			0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	D2	24	10	2	"2,6"	"1,2,6"	2	3	0	1	7	0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	D3	19	11	3	"2,4,6"	"1,2"	3	2	0			0	0			
40	B	16-Aug	12:43	KC & NA	SA	zm	40_A	SA_zm	D4	23	9	1	2	8	1	1	0			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	A1	36	9	0	NA	"1,2,3,4"	0	4	7			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	A2	22	8	0	NA	"1,2"	0	2	0			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	A3	42	9	0	NA	"1,2,3"	0	3	14			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	A4	39	6	0	NA	"1,2,3,4,5"	0	5	12	NA	2	0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	B1	31	12	0	NA	"1,2,3"	0	3	1			0	0			
